entity_id,state,last_changed
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:04:33.751Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:04:35.696Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:04:37.743Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:04:39.706Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:04:45.739Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:04:47.694Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:04:51.692Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:04:53.709Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:05:01.690Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:05:03.737Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:05:07.727Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:05:11.718Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:05:17.689Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:05:23.716Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:05:27.697Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:05:29.727Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:05:31.686Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:05:37.712Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:05:39.691Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:05:41.702Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:05:45.693Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:05:49.697Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:05:51.730Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:05:55.722Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:05:57.693Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:05:59.711Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:01.770Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:06:03.702Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:05.751Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:06:09.753Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:06:11.698Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:06:13.732Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:15.701Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:06:17.723Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:06:29.707Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:31.742Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:06:33.701Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:35.734Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:06:37.694Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:06:41.694Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:43.718Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:06:45.697Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:47.709Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:06:49.766Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:53.746Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:06:55.704Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:06:57.749Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:06:59.696Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:07:01.728Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:07:05.718Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:07:07.695Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:07:09.709Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:07:13.700Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:07:15.747Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:07:17.703Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:07:19.738Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:07:21.701Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:07:23.731Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:07:25.701Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:07:27.734Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:07:29.695Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:07:31.711Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:07:33.699Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:07:37.748Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:07:39.706Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:07:43.699Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:07:53.715Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:07:55.697Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:07:59.770Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:08:01.711Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:05.702Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:08:07.733Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:09.695Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:08:11.724Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:08:13.705Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:08:15.715Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:08:17.697Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:19.707Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:08:23.698Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:25.745Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:08:27.701Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:29.737Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:08:31.698Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:33.727Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:08:49.703Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:51.738Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:08:53.701Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:55.730Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:08:57.699Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:08:59.721Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:09:07.703Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:09:09.749Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:09:11.706Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:09:15.701Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:09:17.733Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:09:21.722Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:09:23.699Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:09:25.712Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:09:27.701Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:09:31.751Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:09:33.695Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:09:37.705Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:09:39.733Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:09:43.722Z
sensor.esphome_web_87cd6c_cisterna,1.00,2024-06-06T13:09:47.714Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:09:49.701Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:09:53.751Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:09:55.712Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:09:57.744Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:09:59.702Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:10:01.747Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:10:03.703Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:10:05.737Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:10:09.716Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:10:11.697Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:10:15.753Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:10:17.698Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:10:19.745Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:10:23.735Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:10:33.697Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:10:35.725Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:10:41.748Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:10:45.737Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:10:47.700Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:10:51.703Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:10:53.720Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:10:55.700Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:10:59.698Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:11:01.705Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:03.749Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:11:05.709Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:07.742Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:11:13.706Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:17.702Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:11:23.706Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:11:25.752Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:11:27.707Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:29.743Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:11:31.702Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:33.734Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:11:37.726Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:41.716Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:11:43.698Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:47.754Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:11:49.709Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:53.705Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:11:55.735Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:11:57.697Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:11:59.726Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:12:01.708Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:12:03.717Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:12:15.704Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:12:19.701Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:12:23.701Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:12:25.719Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:12:39.750Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:12:41.695Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:12:43.730Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:12:53.694Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:12:55.702Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:12:59.713Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:13:01.741Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:13:05.743Z
sensor.esphome_web_87cd6c_cisterna,0.99,2024-06-06T13:13:09.738Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:13:11.693Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:13:13.713Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:13:15.696Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:13:17.706Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:13:19.750Z
sensor.esphome_web_87cd6c_cisterna,0.96,2024-06-06T13:13:21.696Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:13:23.741Z
sensor.esphome_web_87cd6c_cisterna,0.98,2024-06-06T13:13:27.733Z
sensor.esphome_web_87cd6c_cisterna,0.97,2024-06-06T13:13:29.697Z
sensor.esphome_web_87cd6c_cisterna,unavailable,2024-06-06T13:14:01.097Z
sensor.esphome_web_87cd6c_cisterna,59.34,2024-06-06T13:14:17.706Z
sensor.esphome_web_87cd6c_cisterna,59.04,2024-06-06T13:14:18.009Z
sensor.esphome_web_87cd6c_cisterna,59.34,2024-06-06T13:14:20.038Z
sensor.esphome_web_87cd6c_cisterna,58.97,2024-06-06T13:14:21.998Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:14:24.019Z
sensor.esphome_web_87cd6c_cisterna,60.00,2024-06-06T13:14:26.063Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:14:28.008Z
sensor.esphome_web_87cd6c_cisterna,60.15,2024-06-06T13:14:32.011Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:14:34.046Z
sensor.esphome_web_87cd6c_cisterna,58.82,2024-06-06T13:14:36.008Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:14:38.036Z
sensor.esphome_web_87cd6c_cisterna,58.75,2024-06-06T13:14:40.009Z
sensor.esphome_web_87cd6c_cisterna,58.09,2024-06-06T13:14:42.028Z
sensor.esphome_web_87cd6c_cisterna,59.56,2024-06-06T13:14:44.008Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:14:46.036Z
sensor.esphome_web_87cd6c_cisterna,58.97,2024-06-06T13:14:48.067Z
sensor.esphome_web_87cd6c_cisterna,58.68,2024-06-06T13:14:50.021Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:14:52.072Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:14:54.012Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:14:56.047Z
sensor.esphome_web_87cd6c_cisterna,59.78,2024-06-06T13:14:58.006Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:15:00.038Z
sensor.esphome_web_87cd6c_cisterna,59.63,2024-06-06T13:15:02.006Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:15:04.031Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:15:06.006Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:15:08.021Z
sensor.esphome_web_87cd6c_cisterna,60.07,2024-06-06T13:15:10.084Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:15:12.029Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:15:14.058Z
sensor.esphome_web_87cd6c_cisterna,58.97,2024-06-06T13:15:16.004Z
sensor.esphome_web_87cd6c_cisterna,60.00,2024-06-06T13:15:18.051Z
sensor.esphome_web_87cd6c_cisterna,59.04,2024-06-06T13:15:22.040Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:15:24.003Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:15:26.030Z
sensor.esphome_web_87cd6c_cisterna,60.29,2024-06-06T13:15:28.005Z
sensor.esphome_web_87cd6c_cisterna,59.56,2024-06-06T13:15:30.021Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:15:34.013Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:15:36.059Z
sensor.esphome_web_87cd6c_cisterna,58.68,2024-06-06T13:15:40.062Z
sensor.esphome_web_87cd6c_cisterna,59.12,2024-06-06T13:15:42.014Z
sensor.esphome_web_87cd6c_cisterna,59.85,2024-06-06T13:15:44.056Z
sensor.esphome_web_87cd6c_cisterna,59.93,2024-06-06T13:15:46.018Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:15:48.070Z
sensor.esphome_web_87cd6c_cisterna,58.82,2024-06-06T13:15:50.011Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:15:52.024Z
sensor.esphome_web_87cd6c_cisterna,59.85,2024-06-06T13:15:54.003Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:15:56.015Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:15:58.062Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:16:00.006Z
sensor.esphome_web_87cd6c_cisterna,58.68,2024-06-06T13:16:02.053Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:16:04.022Z
sensor.esphome_web_87cd6c_cisterna,58.24,2024-06-06T13:16:06.046Z
sensor.esphome_web_87cd6c_cisterna,60.00,2024-06-06T13:16:08.013Z
sensor.esphome_web_87cd6c_cisterna,58.24,2024-06-06T13:16:10.037Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:16:12.007Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:16:14.027Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:16:16.011Z
sensor.esphome_web_87cd6c_cisterna,59.34,2024-06-06T13:16:20.064Z
sensor.esphome_web_87cd6c_cisterna,59.78,2024-06-06T13:16:22.009Z
sensor.esphome_web_87cd6c_cisterna,59.04,2024-06-06T13:16:24.055Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:16:26.013Z
sensor.esphome_web_87cd6c_cisterna,59.12,2024-06-06T13:16:28.046Z
sensor.esphome_web_87cd6c_cisterna,58.38,2024-06-06T13:16:30.009Z
sensor.esphome_web_87cd6c_cisterna,59.93,2024-06-06T13:16:32.038Z
sensor.esphome_web_87cd6c_cisterna,58.82,2024-06-06T13:16:34.003Z
sensor.esphome_web_87cd6c_cisterna,59.78,2024-06-06T13:16:36.029Z
sensor.esphome_web_87cd6c_cisterna,59.93,2024-06-06T13:16:38.012Z
sensor.esphome_web_87cd6c_cisterna,59.04,2024-06-06T13:16:40.020Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:16:42.066Z
sensor.esphome_web_87cd6c_cisterna,59.63,2024-06-06T13:16:44.010Z
sensor.esphome_web_87cd6c_cisterna,60.44,2024-06-06T13:16:48.014Z
sensor.esphome_web_87cd6c_cisterna,60.00,2024-06-06T13:16:50.048Z
sensor.esphome_web_87cd6c_cisterna,57.94,2024-06-06T13:16:52.005Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:16:54.040Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:16:56.011Z
sensor.esphome_web_87cd6c_cisterna,59.56,2024-06-06T13:16:58.042Z
sensor.esphome_web_87cd6c_cisterna,58.31,2024-06-06T13:17:00.004Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:17:02.021Z
sensor.esphome_web_87cd6c_cisterna,61.76,2024-06-06T13:17:04.003Z
sensor.esphome_web_87cd6c_cisterna,60.00,2024-06-06T13:17:06.011Z
sensor.esphome_web_87cd6c_cisterna,59.12,2024-06-06T13:17:08.058Z
sensor.esphome_web_87cd6c_cisterna,58.60,2024-06-06T13:17:10.016Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:17:12.049Z
sensor.esphome_web_87cd6c_cisterna,57.87,2024-06-06T13:17:14.008Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:17:16.039Z
sensor.esphome_web_87cd6c_cisterna,58.60,2024-06-06T13:17:18.000Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:17:20.031Z
sensor.esphome_web_87cd6c_cisterna,58.68,2024-06-06T13:17:21.999Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:17:24.024Z
sensor.esphome_web_87cd6c_cisterna,57.79,2024-06-06T13:17:26.000Z
sensor.esphome_web_87cd6c_cisterna,58.97,2024-06-06T13:17:28.027Z
sensor.esphome_web_87cd6c_cisterna,59.56,2024-06-06T13:17:30.060Z
sensor.esphome_web_87cd6c_cisterna,59.34,2024-06-06T13:17:32.017Z
sensor.esphome_web_87cd6c_cisterna,58.60,2024-06-06T13:17:34.050Z
sensor.esphome_web_87cd6c_cisterna,58.97,2024-06-06T13:17:36.010Z
sensor.esphome_web_87cd6c_cisterna,59.34,2024-06-06T13:17:40.003Z
sensor.esphome_web_87cd6c_cisterna,58.68,2024-06-06T13:17:42.033Z
sensor.esphome_web_87cd6c_cisterna,59.85,2024-06-06T13:17:44.005Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:17:46.025Z
sensor.esphome_web_87cd6c_cisterna,60.00,2024-06-06T13:17:48.005Z
sensor.esphome_web_87cd6c_cisterna,59.93,2024-06-06T13:17:50.014Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:17:52.062Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:17:54.017Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:17:56.054Z
sensor.esphome_web_87cd6c_cisterna,57.79,2024-06-06T13:17:58.012Z
sensor.esphome_web_87cd6c_cisterna,59.71,2024-06-06T13:18:00.043Z
sensor.esphome_web_87cd6c_cisterna,59.34,2024-06-06T13:18:02.002Z
sensor.esphome_web_87cd6c_cisterna,58.46,2024-06-06T13:18:04.034Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:18:06.003Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:18:08.025Z
sensor.esphome_web_87cd6c_cisterna,59.26,2024-06-06T13:18:10.005Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:18:14.000Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:18:16.018Z
sensor.esphome_web_87cd6c_cisterna,59.12,2024-06-06T13:18:18.071Z
sensor.esphome_web_87cd6c_cisterna,59.49,2024-06-06T13:18:20.013Z
sensor.esphome_web_87cd6c_cisterna,58.97,2024-06-06T13:18:22.060Z
sensor.esphome_web_87cd6c_cisterna,59.19,2024-06-06T13:18:24.003Z
sensor.esphome_web_87cd6c_cisterna,58.97,2024-06-06T13:18:26.039Z
sensor.esphome_web_87cd6c_cisterna,59.41,2024-06-06T13:18:28.009Z
sensor.esphome_web_87cd6c_cisterna,58.90,2024-06-06T13:18:30.027Z
sensor.esphome_web_87cd6c_cisterna,58.82,2024-06-06T13:18:32.005Z
sensor.esphome_web_87cd6c_cisterna,58.46,2024-06-06T13:18:36.000Z
sensor.esphome_web_87cd6c_cisterna,58.38,2024-06-06T13:18:38.009Z
sensor.esphome_web_87cd6c_cisterna,58.68,2024-06-06T13:18:40.074Z
sensor.esphome_web_87cd6c_cisterna,58.46,2024-06-06T13:18:42.019Z
sensor.esphome_web_87cd6c_cisterna,58.97,2024-06-06T13:18:44.046Z
sensor.esphome_web_87cd6c_cisterna,59.12,2024-06-06T13:18:48.038Z
sensor.esphome_web_87cd6c_cisterna,unavailable,2024-06-06T13:19:16.695Z
sensor.esphome_web_87cd6c_cisterna,67.09,2024-06-06T13:19:28.371Z
sensor.esphome_web_87cd6c_cisterna,68.72,2024-06-06T13:19:30.929Z
sensor.esphome_web_87cd6c_cisterna,68.38,2024-06-06T13:19:31.734Z
sensor.esphome_web_87cd6c_cisterna,68.46,2024-06-06T13:19:33.694Z
sensor.esphome_web_87cd6c_cisterna,67.95,2024-06-06T13:19:35.725Z
sensor.esphome_web_87cd6c_cisterna,67.86,2024-06-06T13:19:37.683Z
sensor.esphome_web_87cd6c_cisterna,68.97,2024-06-06T13:19:39.716Z
sensor.esphome_web_87cd6c_cisterna,67.69,2024-06-06T13:19:41.678Z
sensor.esphome_web_87cd6c_cisterna,68.63,2024-06-06T13:19:43.722Z
sensor.esphome_web_87cd6c_cisterna,67.78,2024-06-06T13:19:45.681Z
sensor.esphome_web_87cd6c_cisterna,70.51,2024-06-06T13:19:47.698Z
sensor.esphome_web_87cd6c_cisterna,68.72,2024-06-06T13:19:49.681Z
sensor.esphome_web_87cd6c_cisterna,69.15,2024-06-06T13:19:51.689Z
sensor.esphome_web_87cd6c_cisterna,68.80,2024-06-06T13:19:53.735Z
sensor.esphome_web_87cd6c_cisterna,69.15,2024-06-06T13:19:55.681Z
sensor.esphome_web_87cd6c_cisterna,68.89,2024-06-06T13:19:57.728Z
sensor.esphome_web_87cd6c_cisterna,68.55,2024-06-06T13:19:59.686Z
sensor.esphome_web_87cd6c_cisterna,68.80,2024-06-06T13:20:01.731Z
sensor.esphome_web_87cd6c_cisterna,69.74,2024-06-06T13:20:05.711Z
sensor.esphome_web_87cd6c_cisterna,68.63,2024-06-06T13:20:07.682Z
sensor.esphome_web_87cd6c_cisterna,69.15,2024-06-06T13:20:09.699Z
sensor.esphome_web_87cd6c_cisterna,68.72,2024-06-06T13:20:11.683Z
sensor.esphome_web_87cd6c_cisterna,68.46,2024-06-06T13:20:13.691Z
sensor.esphome_web_87cd6c_cisterna,68.72,2024-06-06T13:20:15.737Z
sensor.esphome_web_87cd6c_cisterna,69.57,2024-06-06T13:20:17.682Z
sensor.esphome_web_87cd6c_cisterna,68.55,2024-06-06T13:20:19.730Z
sensor.esphome_web_87cd6c_cisterna,68.46,2024-06-06T13:20:21.690Z
sensor.esphome_web_87cd6c_cisterna,69.15,2024-06-06T13:20:23.718Z
sensor.esphome_web_87cd6c_cisterna,69.23,2024-06-06T13:20:25.685Z
sensor.esphome_web_87cd6c_cisterna,70.60,2024-06-06T13:20:27.711Z
sensor.esphome_web_87cd6c_cisterna,68.72,2024-06-06T13:20:29.681Z
